bin/fm-routing-decision-lib.sh	742	refusal-call	fm_routing_refuse "DISPATCH_CONFIG_MISMATCH" "rule source requires canonical dispatch configuration"
bin/fm-routing-decision-lib.sh	743	failure-return	return 1
bin/fm-routing-decision-lib.sh	746	refusal-call	fm_routing_refuse "MALFORMED_SCHEMA" "rule match requires a non-negative integer index"
bin/fm-routing-decision-lib.sh	747	failure-return	return 1
bin/fm-routing-decision-lib.sh	750	refusal-call	fm_routing_refuse "DISPATCH_CONFIG_MISMATCH" "matched rule is absent or malformed in canonical configuration"
bin/fm-routing-decision-lib.sh	751	failure-return	return 1
bin/fm-routing-decision-lib.sh	756	refusal-call	fm_routing_refuse "DISPATCH_CONFIG_MISMATCH" "default source requires canonical configuration and a null index"
bin/fm-routing-decision-lib.sh	757	failure-return	return 1
bin/fm-routing-decision-lib.sh	760	refusal-call	fm_routing_refuse "DISPATCH_CONFIG_MISMATCH" "default profile is absent or malformed in canonical configuration"
bin/fm-routing-decision-lib.sh	761	failure-return	return 1
bin/fm-routing-decision-lib.sh	768	refusal-call	fm_routing_refuse "AUTHORITY_MISMATCH" "static harness source requires canonical configuration absence and matching intent authority"
bin/fm-routing-decision-lib.sh	769	failure-return	return 1
bin/fm-routing-decision-lib.sh	773	refusal-call	fm_routing_refuse "MALFORMED_SCHEMA" "static harness source must be a singleton candidate set"
bin/fm-routing-decision-lib.sh	774	failure-return	return 1
bin/fm-routing-decision-lib.sh	780	refusal-call	fm_routing_refuse "AUTHORITY_MISMATCH" "explicit runtime override is not present in the exact intent"
bin/fm-routing-decision-lib.sh	781	failure-return	return 1
bin/fm-routing-decision-lib.sh	785	refusal-call	fm_routing_refuse "MALFORMED_SCHEMA" "explicit runtime override must be a singleton candidate set"
bin/fm-routing-decision-lib.sh	786	failure-return	return 1
bin/fm-routing-decision-lib.sh	790	refusal-call	fm_routing_refuse "MALFORMED_SCHEMA" "matched_profile.source is unsupported"
bin/fm-routing-decision-lib.sh	791	failure-return	return 1
bin/fm-routing-decision-lib.sh	796	refusal-call	fm_routing_refuse "DISPATCH_CONFIG_MISMATCH" "candidate set is not the exact authoritative set"
bin/fm-routing-decision-lib.sh	797	failure-return	return 1
bin/fm-routing-decision-lib.sh	807	refusal-call	fm_routing_refuse "INCAPABLE_CANDIDATE" "selected spawn tuple is not the attested capable candidate"
bin/fm-routing-decision-lib.sh	808	failure-return	return 1
bin/fm-routing-decision-lib.sh	811	failure-return	"$raw_launch" "$launch" "$harness" "$model" "$effort" "$model_fragment" "$effort_fragment") || return 1
bin/fm-routing-decision-lib.sh	813	refusal-call	fm_routing_refuse "LAUNCH_BINDING_MISMATCH" "receipt launch binding does not match emitted command fragments"
bin/fm-routing-decision-lib.sh	814	failure-return	return 1
bin/fm-routing-decision-lib.sh	824	refusal-call	fm_routing_refuse "MALFORMED_QUOTA_BASIS" "singleton route must record NOT_APPLICABLE_SINGLETON without quota evidence"
bin/fm-routing-decision-lib.sh	825	failure-return	return 1
bin/fm-routing-decision-lib.sh	830	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(QUOTA)" "multi-candidate route lacks the required quota basis"
bin/fm-routing-decision-lib.sh	831	failure-return	return 1
bin/fm-routing-decision-lib.sh	833	failure-return	fm_routing_private_input "$quota_snapshot" "NOT_VERIFIABLE(QUOTA)" "NOT_VERIFIABLE(QUOTA)" || return 1
bin/fm-routing-decision-lib.sh	844	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(QUOTA)" "quota snapshot is not schema 5 provider evidence"
bin/fm-routing-decision-lib.sh	845	failure-return	return 1
bin/fm-routing-decision-lib.sh	848	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(QUOTA)" "quota snapshot SHA-256 could not be computed"
bin/fm-routing-decision-lib.sh	849	failure-return	return 1
bin/fm-routing-decision-lib.sh	855	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(QUOTA)" "receipt is not bound to the exact quota snapshot"
bin/fm-routing-decision-lib.sh	856	failure-return	return 1
bin/fm-routing-decision-lib.sh	859	failure-return	fresh) fm_routing_timestamp_fresh "$quota_observed" "NOT_VERIFIABLE(QUOTA)" || return 1 ;;
bin/fm-routing-decision-lib.sh	862	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(QUOTA)" "timestamp is not RFC3339 UTC"
bin/fm-routing-decision-lib.sh	863	failure-return	return 1
bin/fm-routing-decision-lib.sh	878	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "no validated routing decision is prepared"
bin/fm-routing-decision-lib.sh	879	failure-return	return 1
bin/fm-routing-decision-lib.sh	887	failure-return	fm_routing_timestamp_fresh "$generated_at" "STALE" || return 1
bin/fm-routing-decision-lib.sh	891	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "current routing receipt pointer is ambiguous"
bin/fm-routing-decision-lib.sh	892	failure-return	return 1
bin/fm-routing-decision-lib.sh	895	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "receipt generation already authorizes the current agent"
bin/fm-routing-decision-lib.sh	896	failure-return	return 1
bin/fm-routing-decision-lib.sh	900	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "$result"
bin/fm-routing-decision-lib.sh	901	failure-return	return 1
bin/fm-routing-decision-lib.sh	904	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "consumed-generation ledger returned an unexpected identity"
bin/fm-routing-decision-lib.sh	905	failure-return	return 1
bin/fm-routing-decision-lib.sh	912	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "$result"
bin/fm-routing-decision-lib.sh	913	failure-return	return 1
bin/fm-routing-decision-lib.sh	923	failure-return	[ "$FM_ROUTING_PREPARED_PUBLISHED" -eq 1 ] || return 1
bin/fm-routing-decision-lib.sh	944	failure-return	[ "$FM_ROUTING_PREPARED_PUBLISHED" -eq 1 ] || return 1
bin/fm-routing-decision-lib.sh	979	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(SCHEMA)" "jq is unavailable"
bin/fm-routing-decision-lib.sh	980	failure-return	return 1
bin/fm-routing-decision-lib.sh	989	refusal-call	*routing-decision.pending.json*) fm_routing_refuse "missing" "$snapshot_error" ;;
bin/fm-routing-decision-lib.sh	990	refusal-call	*routing-intent.json*) fm_routing_refuse "missing" "$snapshot_error" ;;
